id,name,type,out_strength,in_strength,betweenness
Donald Hardman,Donald Hardman,mentioned_only,0,1,0.0
Fergus McMaster,Fergus McMaster,mentioned_only,0,1,0.0
Gordon Taylor,Gordon Taylor,mentioned_only,0,1,0.0
Jeannie Gunn,Jeannie Gunn,mentioned_only,0,1,0.0
William Creswell,William Creswell,mentioned_only,0,1,0.0
Wagga Wagga,Wagga Wagga,mentioned_only,0,1,0.0
William McKell,William McKell,mentioned_only,0,2,0.00031581853504258466
Mary Kathleen,Mary Kathleen,mentioned_only,0,1,0.0
G. Hermon Gill,G. Hermon Gill,mentioned_only,0,1,0.0
Geri Ettinger,Geri Ettinger,mentioned_only,0,1,0.0
Max Meldrum,Max Meldrum,mentioned_only,0,2,0.0031360541273262716
Owen Sperling,Owen Sperling,mentioned_only,0,1,0.0
Roland Thorp,Roland Thorp,mentioned_only,0,1,0.0
W.A. Osborne,W.A. Osborne,mentioned_only,0,1,0.0
Dorkin White,Dorkin White,mentioned_only,0,1,0.0
Mollie White,Mollie White,mentioned_only,0,1,0.0
Osmar Egmont,Osmar Egmont,mentioned_only,0,1,0.0
David J. Henry,David J. Henry,mentioned_only,0,1,0.0
John Kirkpatrick,John Kirkpatrick,mentioned_only,0,1,0.0
Joseph Banks,Joseph Banks,mentioned_only,0,1,0.0
Otto Berkelbach,Otto Berkelbach,mentioned_only,0,1,0.0
Pamela van,Pamela van,mentioned_only,0,1,0.0
Pamela van der,Pamela van der,mentioned_only,0,1,0.0
van der,van der,mentioned_only,0,1,0.0
Aage Henriksen,Aage Henriksen,mentioned_only,0,1,0.0
Alex Carey,Alex Carey,mentioned_only,0,1,0.0
Arthur Hughes,Arthur Hughes,mentioned_only,0,1,0.0
Bill Green,Bill Green,mentioned_only,0,1,0.0
Bob Cugley,Bob Cugley,mentioned_only,0,1,0.0
Bruce Gillespie,Bruce Gillespie,mentioned_only,0,1,0.0
Doris Lessing,Doris Lessing,mentioned_only,0,1,0.0
Eivin Borgsmidt,Eivin Borgsmidt,mentioned_only,0,1,0.0
Elizabeth Jane Howard,Elizabeth Jane Howard,mentioned_only,0,1,0.0
Frank Hainsworth,Frank Hainsworth,mentioned_only,0,1,0.0
Georg Jansen,Georg Jansen,mentioned_only,0,1,0.0
Jennifer Owen,Jennifer Owen,mentioned_only,0,1,0.0
Jessie Mason,Jessie Mason,mentioned_only,0,1,0.0
Lawrence Durrell,Lawrence Durrell,mentioned_only,0,1,0.0
Madge Hooper,Madge Hooper,mentioned_only,0,1,0.0
Margaret Jones,Margaret Jones,mentioned_only,0,2,0.0005591313263819107
Peter Innocent,Peter Innocent,mentioned_only,0,1,0.0
Roger Hudson,Roger Hudson,mentioned_only,0,1,0.0
William Golding,William Golding,mentioned_only,0,1,0.0
Alfred Marshall,Alfred Marshall,mentioned_only,0,1,0.0
Heinz Arndt,Heinz Arndt,mentioned_only,0,1,0.0
OECD Reviews,OECD Reviews,mentioned_only,0,1,0.0
Peter Henry Karmel,Peter Henry Karmel,mentioned_only,0,1,0.0
Percy Neville Barnett,Percy Neville Barnett,mentioned_only,0,1,0.0
Philip Spencer,Philip Spencer,mentioned_only,0,1,0.0
Henrietta Drake-Brockman,Henrietta Drake-Brockman,mentioned_only,0,3,0.00035263391091936856
Morton Drake-Brockman,Morton Drake-Brockman,mentioned_only,0,1,0.0
David Low,David Low,mentioned_only,0,2,1.874194505783401e-05
George Lambert,George Lambert,mentioned_only,0,1,0.0
Phil May,Phil May,mentioned_only,0,1,0.0
Will Dyson,Will Dyson,mentioned_only,0,1,0.0
A. Kerridge,A. Kerridge,mentioned_only,0,1,0.0
Albion Wiltshire,Albion Wiltshire,mentioned_only,0,1,0.0
Barbara Newman,Barbara Newman,mentioned_only,0,1,0.0
Betty Paterson,Betty Paterson,mentioned_only,0,1,0.0
Betty) Paterson,Betty) Paterson,mentioned_only,0,1,0.0
Esther Paterson,Esther Paterson,mentioned_only,0,1,0.0
George Hermon Gill,George Hermon Gill,mentioned_only,0,1,0.0
Hugh Paterson,Hugh Paterson,mentioned_only,0,1,0.0
James Penberthy,James Penberthy,mentioned_only,0,1,0.0
John Ford Paterson,John Ford Paterson,mentioned_only,0,1,0.0
Claire Parkes,Claire Parkes,mentioned_only,0,1,0.0
Harry Scholer,Harry Scholer,mentioned_only,0,1,0.0
J. Fahey,J. Fahey,mentioned_only,0,1,0.0
Patricia Canty,Patricia Canty,mentioned_only,0,1,0.0
R.J. Hawke,R.J. Hawke,mentioned_only,0,1,0.0
Pamela Gutman,Pamela Gutman,mentioned_only,0,1,0.0
Sandra Harding,Sandra Harding,mentioned_only,0,1,0.0
Anderson Award,Anderson Award,mentioned_only,0,2,0.0
John Murray,John Murray,mentioned_only,0,1,0.0
Alex Xenophon Demirjian Gray,Alex Xenophon Demirjian Gray,mentioned_only,0,1,0.0
Alice Halmagyi,Alice Halmagyi,mentioned_only,0,1,0.0
Alison Janet Sherrington,Alison Janet Sherrington,mentioned_only,0,1,0.0
Alison Sherrington,Alison Sherrington,mentioned_only,0,1,0.0
Bass Hill,Bass Hill,mentioned_only,0,1,0.0
Elizabeth Falkenberg,Elizabeth Falkenberg,mentioned_only,0,1,0.0
Fay Gervasoni,Fay Gervasoni,mentioned_only,0,1,0.0
James Waites,James Waites,mentioned_only,0,1,0.0
John Harris,John Harris,mentioned_only,0,1,0.0
MS 9982,MS 9982,mentioned_only,0,1,0.0
MS Acc09.182,MS Acc09.182,mentioned_only,0,2,0.0
Manoly Lascaris,Manoly Lascaris,mentioned_only,0,6,0.0
Manoly Lascaris',Manoly Lascaris',mentioned_only,0,1,0.0
Mrs Boswell Brown,Mrs Boswell Brown,mentioned_only,0,1,0.0
Mrs Stone',Mrs Stone',mentioned_only,0,1,0.0
Nancy Fletcher,Nancy Fletcher,mentioned_only,0,1,0.0
Neville Kenneth Wran,Neville Kenneth Wran,mentioned_only,0,1,0.0
Neville Wran,Neville Wran,mentioned_only,0,3,0.004561343930410251
Patrick White ,Patrick White ,mentioned_only,0,1,0.0
Patrick White',Patrick White',mentioned_only,0,1,0.0
Vincent Price,Vincent Price,mentioned_only,0,1,0.0
Alan Ross,Alan Ross,mentioned_only,0,1,0.0
Beth Macdougall,Beth Macdougall,mentioned_only,0,1,0.0
Christine White,Christine White,mentioned_only,0,1,0.0
Grant Watson,Grant Watson,mentioned_only,0,1,0.0
Josephine Spence,Josephine Spence,mentioned_only,0,1,0.0
Sarah Mattocks,Sarah Mattocks,mentioned_only,0,1,0.0
Paul Haugh,Paul Haugh,mentioned_only,0,1,0.0
Billy Jones,Billy Jones,mentioned_only,0,1,0.0
Luke Beesley,Luke Beesley,mentioned_only,0,1,0.0
Marissa Newell,Marissa Newell,mentioned_only,0,1,0.0
Paul Alan Hardacre,Paul Alan Hardacre,mentioned_only,0,1,0.0
Andrew Olle,Andrew Olle,mentioned_only,0,1,0.0
Annette Olle,Annette Olle,mentioned_only,0,1,0.0
Brian Gore,Brian Gore,mentioned_only,0,1,0.0
Allen Mears,Allen Mears,mentioned_only,0,1,0.0
Carol Robinson,Carol Robinson,mentioned_only,0,1,0.0
Edward Knox,Edward Knox,mentioned_only,0,1,0.0
Enid Lyons,Enid Lyons,mentioned_only,0,1,0.0
Ewen Waterman,Ewen Waterman,mentioned_only,0,1,0.0
Hugh Rain,Hugh Rain,mentioned_only,0,1,0.0
Joan Counihan,Joan Counihan,mentioned_only,0,1,0.0
John Bunting,John Bunting,mentioned_only,0,1,0.0
John Grimwade,John Grimwade,mentioned_only,0,1,0.0
Kevin Kelly,Kevin Kelly,mentioned_only,0,1,0.0
Lewis Ambrose,Lewis Ambrose,mentioned_only,0,1,0.0
Mel Pratt,Mel Pratt,mentioned_only,0,2,8.469489155548151e-05
Stanis McGuire,Stanis McGuire,mentioned_only,0,1,0.0
Wilfrid Kent Hughes,Wilfrid Kent Hughes,mentioned_only,0,1,0.0
Buckley Castieau,Buckley Castieau,mentioned_only,0,1,0.0
D.M. Dow,D.M. Dow,mentioned_only,0,1,0.0
G.W. Lambert,G.W. Lambert,mentioned_only,0,1,0.0
John Buckley Castieau,John Buckley Castieau,mentioned_only,0,1,0.0
Melbourne Gaols,Melbourne Gaols,mentioned_only,0,1,0.0
Beverley Biglia,Beverley Biglia,mentioned_only,0,1,0.0
Donald DeBats,Donald DeBats,mentioned_only,0,1,0.0
Linda Butler,Linda Butler,mentioned_only,0,1,0.0
Paul Francis Bourke,Paul Francis Bourke,mentioned_only,0,1,0.0
Penelope J. Nelson,Penelope J. Nelson,mentioned_only,0,1,0.0
Penny Nelson,Penny Nelson,mentioned_only,0,1,0.0
Coleman P. Hyman,Coleman P. Hyman,mentioned_only,0,1,0.0
Percy J. Marks,Percy J. Marks,mentioned_only,0,1,0.0
Arthur Spyrou,Arthur Spyrou,mentioned_only,0,1,0.0
Catherine Bateson,Catherine Bateson,mentioned_only,0,1,0.0
Ivor Indyk,Ivor Indyk,mentioned_only,0,1,0.0
Laurence Gay,Laurence Gay,mentioned_only,0,1,0.0
Michael Wright Poetry Prize,Michael Wright Poetry Prize,mentioned_only,0,1,0.0
Poesia Contemporanea,Poesia Contemporanea,mentioned_only,0,1,0.0
Bill Peach,Bill Peach,mentioned_only,0,1,0.0
Deborah Rogers,Deborah Rogers,mentioned_only,0,1,0.0
Frank Thompson,Frank Thompson,mentioned_only,0,1,0.0
Jack Maggs,Jack Maggs,mentioned_only,0,1,0.0
Meril Yule,Meril Yule,mentioned_only,0,1,0.0
Noni Brahm,Noni Brahm,mentioned_only,0,1,0.0
Peter Philip Carey,Peter Philip Carey,mentioned_only,0,1,0.0
Van Ikin,Van Ikin,mentioned_only,0,1,0.0
Alan McLean,Alan McLean,mentioned_only,0,1,0.0
Ann Richter,Ann Richter,mentioned_only,0,1,0.0
Catherine Snowden,Catherine Snowden,mentioned_only,0,1,0.0
Chris Pugsley,Chris Pugsley,mentioned_only,0,1,0.0
Ian Duffield,Ian Duffield,mentioned_only,0,1,0.0
Jim Henderson,Jim Henderson,mentioned_only,0,1,0.0
John Herouvim,John Herouvim,mentioned_only,0,1,0.0
John Hirst,John Hirst,mentioned_only,0,2,5.7329929256207796e-05
John Simpson Kirkpatrick,John Simpson Kirkpatrick,mentioned_only,0,1,0.0
Martin Sparrow',Martin Sparrow',mentioned_only,0,1,0.0
Paul Fussell,Paul Fussell,mentioned_only,0,1,0.0
Peter J. Cochrane,Peter J. Cochrane,mentioned_only,0,1,0.0
Peter Stanley,Peter Stanley,mentioned_only,0,1,0.0
Ian Black,Ian Black,mentioned_only,0,1,0.0
Michael Clohesy,Michael Clohesy,mentioned_only,0,1,0.0
Peter Trebilco,Peter Trebilco,mentioned_only,0,1,0.0
Peter de Waal,Peter de Waal,mentioned_only,0,2,0.0
Sue Wills,Sue Wills,mentioned_only,0,1,0.0
Rex Connor,Rex Connor,mentioned_only,0,1,0.0
Tirath Khemlani,Tirath Khemlani,mentioned_only,0,2,0.0
Frank Farmer,Frank Farmer,mentioned_only,0,1,0.0
Harold Cedric,Harold Cedric,mentioned_only,0,2,0.0
Peter Lecky,Peter Lecky,mentioned_only,0,2,0.0
Vivian Crockett,Vivian Crockett,mentioned_only,0,1,0.0
Peter Sutherland,Peter Sutherland,mentioned_only,0,1,0.0
William Lucas,William Lucas,mentioned_only,0,1,0.0
Bob Gollan,Bob Gollan,mentioned_only,0,1,0.0
Eric Fry,Eric Fry,mentioned_only,0,1,0.0
Eric Fry Funeral Photos,Eric Fry Funeral Photos,mentioned_only,0,1,0.0
Alan Martin,Alan Martin,mentioned_only,0,1,0.0
Bede Nairn,Bede Nairn,mentioned_only,0,1,0.0
William McMillan,William McMillan,mentioned_only,0,1,0.0
Brian O'Shaughnessy,Brian O'Shaughnessy,mentioned_only,0,1,0.0
Claude Marks,Claude Marks,mentioned_only,0,1,0.0
Desmond O'Shaughnessy,Desmond O'Shaughnessy,mentioned_only,0,1,0.0
Dorothy Bradley,Dorothy Bradley,mentioned_only,0,1,0.0
Germaine Greer,Germaine Greer,mentioned_only,0,1,0.0
Ian Rose,Ian Rose,mentioned_only,0,1,0.0
Joseph Holt,Joseph Holt,mentioned_only,0,1,0.0
Louis Cullen,Louis Cullen,mentioned_only,0,1,0.0
Margaret Beveridge,Margaret Beveridge,mentioned_only,0,1,0.0
Nora O'Shaughnessy,Nora O'Shaughnessy,mentioned_only,0,1,0.0
Peter O'Shaughnessy,Peter O'Shaughnessy,mentioned_only,0,1,0.0
Samuel Beckett,Samuel Beckett,mentioned_only,0,2,0.0054837581993757885
Sylvia Buzzard (Lock,Sylvia Buzzard (Lock,mentioned_only,0,1,0.0
Theatre II,Theatre II,mentioned_only,0,1,0.0
Wynn Roberts,Wynn Roberts,mentioned_only,0,1,0.0
Christopher Barker,Christopher Barker,mentioned_only,0,1,0.0
Don Banks,Don Banks,mentioned_only,0,2,0.00022329480045101924
Douglas Houston,Douglas Houston,mentioned_only,0,1,0.0
Jacky Simms,Jacky Simms,mentioned_only,0,1,0.0
Julian Barnes,Julian Barnes,mentioned_only,0,1,0.0
Liu Hongbin,Liu Hongbin,mentioned_only,0,1,0.0
Luke Davies,Luke Davies,mentioned_only,0,1,0.0
Morag Fraser,Morag Fraser,mentioned_only,0,1,0.0
Peter Craven,Peter Craven,mentioned_only,0,2,0.0
Ronald Ewart,Ronald Ewart,mentioned_only,0,1,0.0
Ros Pesman,Ros Pesman,mentioned_only,0,1,0.0
Trish Covell,Trish Covell,mentioned_only,0,1,0.0
Brian Seidel,Brian Seidel,mentioned_only,0,1,0.0
David Dallwitz,David Dallwitz,mentioned_only,0,1,0.0
Pam Cleland,Pam Cleland,mentioned_only,0,1,0.0
Terra Australis',Terra Australis',mentioned_only,0,1,0.0
Charles Perkins,Charles Perkins,mentioned_only,0,1,0.0
Kerryn Goldsworthy,Kerryn Goldsworthy,mentioned_only,0,1,0.0
Mary Jo Salter,Mary Jo Salter,mentioned_only,0,1,0.0
Michael Shmith,Michael Shmith,mentioned_only,0,1,0.0
Alfred Conlon,Alfred Conlon,mentioned_only,0,1,0.0
B. A. Santamaria,B. A. Santamaria,mentioned_only,0,1,0.0
Jack Bellow,Jack Bellow,mentioned_only,0,1,0.0
Sgt Major,Sgt Major,mentioned_only,0,1,0.0
Susan Ryan,Susan Ryan,mentioned_only,0,2,0.00015475242751714663
William Macmahon Ball,William Macmahon Ball,mentioned_only,0,1,0.0
Zelman Cowen,Zelman Cowen,mentioned_only,0,3,0.0040769301796406395
John G. Gorton,John G. Gorton,mentioned_only,0,1,0.0
Ann Boyd,Ann Boyd,mentioned_only,0,1,0.0
Benjamin Britten,Benjamin Britten,mentioned_only,0,1,0.0
Bernard Heinze,Bernard Heinze,mentioned_only,0,1,0.0
Peggy van Praagh,Peggy van Praagh,mentioned_only,0,1,0.0
Port Essington,Port Essington,mentioned_only,0,1,0.0
Robert Helpmann,Robert Helpmann,mentioned_only,0,1,0.0
Roger Covell,Roger Covell,mentioned_only,0,1,0.0
Ross Edwards,Ross Edwards,mentioned_only,0,1,0.0
Bernard Leach,Bernard Leach,mentioned_only,0,1,0.0
Shoji Hamada,Shoji Hamada,mentioned_only,0,1,0.0
Debuchi Goodwill Mission,Debuchi Goodwill Mission,mentioned_only,0,1,0.0
Peter Russo,Peter Russo,mentioned_only,0,2,0.0
Peter Vasquez Russo,Peter Vasquez Russo,mentioned_only,0,1,0.0
Vera Burgman,Vera Burgman,mentioned_only,0,1,0.0
the Kokusai Bunka Shinkokai,the Kokusai Bunka Shinkokai,mentioned_only,0,1,0.0
Donald Ian McDonald,Donald Ian McDonald,mentioned_only,0,1,0.0
Frank Shellard,Frank Shellard,mentioned_only,0,1,0.0
Martin Brennan,Martin Brennan,mentioned_only,0,1,0.0
A.D. Hope,A.D. Hope,mentioned_only,0,3,0.0003223148167058745
Andrew Sant,Andrew Sant,mentioned_only,0,1,0.0
Ann Vickery,Ann Vickery,mentioned_only,0,1,0.0
John Lucas,John Lucas,mentioned_only,0,1,0.0
Philip Stirling,Philip Stirling,mentioned_only,0,1,0.0
Senior Lecturer,Senior Lecturer,mentioned_only,0,1,0.0
A.P. Elkin,A.P. Elkin,mentioned_only,0,2,7.062038889186298e-06
F. Davison,F. Davison,mentioned_only,0,1,0.0
G.W. Wicking,G.W. Wicking,mentioned_only,0,1,0.0
H.G. Lamond,H.G. Lamond,mentioned_only,0,1,0.0
Mrs Aeneas Gunn,Mrs Aeneas Gunn,mentioned_only,0,1,0.0
P.G. Taylor,P.G. Taylor,mentioned_only,0,1,0.0
Philip Sydney Whelan,Philip Sydney Whelan,mentioned_only,0,1,0.0
R.B. Plowman,R.B. Plowman,mentioned_only,0,1,0.0
Walter Iago,Walter Iago,mentioned_only,0,1,0.0
Barrry Humphries,Barrry Humphries,mentioned_only,0,1,0.0
Brian Burke,Brian Burke,mentioned_only,0,1,0.0
Cecil Holmes,Cecil Holmes,mentioned_only,0,1,0.0
Dick Smith,Dick Smith,mentioned_only,0,1,0.0
Don Chipp,Don Chipp,mentioned_only,0,1,0.0
Don Dunstan,Don Dunstan,mentioned_only,0,1,0.0
Donald Conway,Donald Conway,mentioned_only,0,1,0.0
Eric Butler,Eric Butler,mentioned_only,0,1,0.0
Gabrielle Lord,Gabrielle Lord,mentioned_only,0,1,0.0
Gareth Evans,Gareth Evans,mentioned_only,0,1,0.0
Graham Kennedy,Graham Kennedy,mentioned_only,0,1,0.0
Jim Cairns,Jim Cairns,mentioned_only,0,2,0.0028292077097564878
Jim McLelland,Jim McLelland,mentioned_only,0,1,0.0
John Cain,John Cain,mentioned_only,0,1,0.0
MS Acc04.125a,MS Acc04.125a,mentioned_only,0,1,0.0
MS Acc04.228,MS Acc04.228,mentioned_only,0,1,0.0
MS Acc10.036,MS Acc10.036,mentioned_only,0,1,0.0
Phillip Andrew Hedley Adams,Phillip Andrew Hedley Adams,mentioned_only,0,1,0.0
Kim Philby,Kim Philby,mentioned_only,0,1,0.0
Phillip George Knightley,Phillip George Knightley,mentioned_only,0,1,0.0
Lady MacMillan,Lady MacMillan,mentioned_only,0,1,0.0
P. Harris,P. Harris,mentioned_only,0,1,0.0
P. L. Harris,P. L. Harris,mentioned_only,0,1,0.0
Philip Harris,Philip Harris,mentioned_only,0,1,0.0
Phillip Harris,Phillip Harris,mentioned_only,0,1,0.0
Simon Leys - from,Simon Leys - from,mentioned_only,0,1,0.0
Bill Hart-Smith,Bill Hart-Smith,mentioned_only,0,1,0.0
John Croyston,John Croyston,mentioned_only,0,1,0.0
Boyce Gibson,Boyce Gibson,mentioned_only,0,1,0.0
Carl Hempel,Carl Hempel,mentioned_only,0,1,0.0
Emile Grunberg,Emile Grunberg,mentioned_only,0,1,0.0
Eugene Freeman,Eugene Freeman,mentioned_only,0,1,0.0
Herbert Spiegelberrg,Herbert Spiegelberrg,mentioned_only,0,1,0.0
I.C. Jarvie,I.C. Jarvie,mentioned_only,0,1,0.0
J.D. Swamidasan,J.D. Swamidasan,mentioned_only,0,1,0.0
L.J. Russell,L.J. Russell,mentioned_only,0,1,0.0
NLA MS 6937,NLA MS 6937,mentioned_only,0,1,0.0
Norman Franklin,Norman Franklin,mentioned_only,0,1,0.0
Peter Davison-Galle,Peter Davison-Galle,mentioned_only,0,1,0.0
W.R. Boyce Gibson,W.R. Boyce Gibson,mentioned_only,0,1,0.0
Alys Hungerfold,Alys Hungerfold,mentioned_only,0,1,0.0
Dorothea Mackellar,Dorothea Mackellar,mentioned_only,0,1,0.0
Elsie Cole,Elsie Cole,mentioned_only,0,1,0.0
F.T.B. Macartney,F.T.B. Macartney,mentioned_only,0,1,0.0
Gilbert M. Wallace,Gilbert M. Wallace,mentioned_only,0,1,0.0
H.E. Boote,H.E. Boote,mentioned_only,0,1,0.0
H.W. Stewart,H.W. Stewart,mentioned_only,0,1,0.0
J. Le Gay Brereton,J. Le Gay Brereton,mentioned_only,0,1,0.0
J.B. O'Hara,J.B. O'Hara,mentioned_only,0,1,0.0
L.H. Allen,L.H. Allen,mentioned_only,0,2,0.0001574503303970138
Llywellyn Lucas,Llywellyn Lucas,mentioned_only,0,1,0.0
Louis Lavater,Louis Lavater,mentioned_only,0,1,0.0
R.D. Fitzgerald,R.D. Fitzgerald,mentioned_only,0,2,4.294631138628585e-05
Ruth Bedford,Ruth Bedford,mentioned_only,0,1,0.0
Bernard Hickey,Bernard Hickey,mentioned_only,0,1,0.0
Colin Shingleton,Colin Shingleton,mentioned_only,0,1,0.0
Evan Jones,Evan Jones,mentioned_only,0,1,0.0
F. Gore,F. Gore,mentioned_only,0,1,0.0
Graeme Kinross-Smith,Graeme Kinross-Smith,mentioned_only,0,1,0.0
John Wain,John Wain,mentioned_only,0,1,0.0
M. Bardos,M. Bardos,mentioned_only,0,1,0.0
Norman Hidden,Norman Hidden,mentioned_only,0,1,0.0
Peter Redgrove,Peter Redgrove,mentioned_only,0,1,0.0
Peter Steele,Peter Steele,mentioned_only,0,1,0.0
Robin Rennie,Robin Rennie,mentioned_only,0,1,0.0
Ronald Albert Simpson,Ronald Albert Simpson,mentioned_only,0,1,0.0
Tim Bass,Tim Bass,mentioned_only,0,1,0.0
Jean Lillian Sinclair,Jean Lillian Sinclair,mentioned_only,0,1,0.0
Jean Sinclair,Jean Sinclair,mentioned_only,0,1,0.0
Jean Whitla,Jean Whitla,mentioned_only,0,1,0.0
John Flynn,John Flynn,mentioned_only,0,1,0.0
MS Acc12.146,MS Acc12.146,mentioned_only,0,1,0.0
Robert Bruce Plowman,Robert Bruce Plowman,mentioned_only,0,1,0.0
Samuel Walker Griffith,Samuel Walker Griffith,mentioned_only,0,1,0.0
Alison Summers,Alison Summers,mentioned_only,0,1,0.0
Robert Francis,Robert Francis,mentioned_only,0,1,0.0
Eldon Branda,Eldon Branda,mentioned_only,0,1,0.0
A. H. Stuart,A. H. Stuart,mentioned_only,0,1,0.0
Arthur Wynne,Arthur Wynne,mentioned_only,0,1,0.0
F. W. Tonkin,F. W. Tonkin,mentioned_only,0,1,0.0
Gordon B. Rolph,Gordon B. Rolph,mentioned_only,0,1,0.0
Irvine Douglas,Irvine Douglas,mentioned_only,0,1,0.0
Joseph Lyons',Joseph Lyons',mentioned_only,0,1,0.0
R. H. Henderson,R. H. Henderson,mentioned_only,0,1,0.0
Rod Fishers',Rod Fishers',mentioned_only,0,1,0.0
Vincent Fairfax,Vincent Fairfax,mentioned_only,0,1,0.0
Robert Kent Wilson,Robert Kent Wilson,mentioned_only,0,1,0.0
Expedition Botanist,Expedition Botanist,mentioned_only,0,1,0.0
MS Acc09.111,MS Acc09.111,mentioned_only,0,1,0.0
Raymond Louis Specht,Raymond Louis Specht,mentioned_only,0,1,0.0
Raymond Frank Mathew,Raymond Frank Mathew,mentioned_only,0,3,0.0
Russell Cope,Russell Cope,mentioned_only,0,2,0.0
Russell Leslie Cope,Russell Leslie Cope,mentioned_only,0,1,0.0
Eric Hobsbawn,Eric Hobsbawn,mentioned_only,0,1,0.0
Lorraine Hartwell,Lorraine Hartwell,mentioned_only,0,1,0.0
Max Hartwell,Max Hartwell,mentioned_only,0,1,0.0
Ronald Max Hartwell,Ronald Max Hartwell,mentioned_only,0,1,0.0
Cliff Walsh,Cliff Walsh,mentioned_only,0,1,0.0
Hazel King,Hazel King,mentioned_only,0,1,0.0
Ken Cable,Ken Cable,mentioned_only,0,1,0.0
Rae Else-Mitchell,Rae Else-Mitchell,mentioned_only,0,1,0.0
Russell Matthews,Russell Matthews,mentioned_only,0,1,0.0
S.S. Richardson,S.S. Richardson,mentioned_only,0,1,0.0
Donald E. Fraser,Donald E. Fraser,mentioned_only,0,1,0.0
Ethel Slaughter,Ethel Slaughter,mentioned_only,0,1,0.0
F.J. Riley,F.J. Riley,mentioned_only,0,1,0.0
H.G. Holland,H.G. Holland,mentioned_only,0,1,0.0
Henry E. Boote,Henry E. Boote,mentioned_only,0,1,0.0
Maurice Blackburn,Maurice Blackburn,mentioned_only,0,1,0.0
Thomas Walsh,Thomas Walsh,mentioned_only,0,1,0.0
W. Maloney,W. Maloney,mentioned_only,0,1,0.0
W.G. Higgs,W.G. Higgs,mentioned_only,0,1,0.0
A.W. Martin,A.W. Martin,mentioned_only,0,1,0.0
Robert Stewart Parker,Robert Stewart Parker,mentioned_only,0,1,0.0
Ronald Selkirk Panton,Ronald Selkirk Panton,mentioned_only,0,1,0.0
Store Grundet,Store Grundet,mentioned_only,0,1,0.0
C.S. Belshaw,C.S. Belshaw,mentioned_only,0,1,0.0
J.G. Crawford,J.G. Crawford,mentioned_only,0,1,0.0
R.T. Shand,R.T. Shand,mentioned_only,0,1,0.0
T.W. Swan,T.W. Swan,mentioned_only,0,2,0.00015761019693886564
Avon Hudson,Avon Hudson,mentioned_only,0,1,0.0
Hedley Marston,Hedley Marston,mentioned_only,0,1,0.0
Roger Cross',Roger Cross',mentioned_only,0,1,0.0
Roger T. Cross,Roger T. Cross,mentioned_only,0,1,0.0
Donald M. Cleland,Donald M. Cleland,mentioned_only,0,1,0.0
Nancy Lutton,Nancy Lutton,mentioned_only,0,1,0.0
Rachel Cleland,Rachel Cleland,mentioned_only,0,1,0.0
Ralph Anthony Charles de Boissière,Ralph Anthony Charles de Boissière,mentioned_only,0,1,0.0
Ralph de Boissière,Ralph de Boissière,mentioned_only,0,1,0.0
de Boissière,de Boissière,mentioned_only,0,1,0.0
Dorothy Gibson,Dorothy Gibson,mentioned_only,0,2,0.0
J. Blake,J. Blake,mentioned_only,0,1,0.0
L. Churchward,L. Churchward,mentioned_only,0,1,0.0
L. Fox,L. Fox,mentioned_only,0,1,0.0
W. Brown,W. Brown,mentioned_only,0,1,0.0
W. Gollan,W. Gollan,mentioned_only,0,1,0.0
Bertram Stevens,Bertram Stevens,mentioned_only,0,1,0.0
Bill Dunstan,Bill Dunstan,mentioned_only,0,1,0.0
Bill Tonkin,Bill Tonkin,mentioned_only,0,1,0.0
Lloyd Dumas,Lloyd Dumas,mentioned_only,0,1,0.0
W.S. Robinson,W.S. Robinson,mentioned_only,0,1,0.0
Alec Fong Lim,Alec Fong Lim,mentioned_only,0,1,0.0
Bill Neidjie,Bill Neidjie,mentioned_only,0,1,0.0
Constable Kym Chilton,Constable Kym Chilton,mentioned_only,0,1,0.0
Elizabeth II,Elizabeth II,mentioned_only,0,1,0.0
Steele Hall,Steele Hall,mentioned_only,0,1,0.0
William McMahon,William McMahon,mentioned_only,0,1,0.0
Wilson James,Wilson James,mentioned_only,0,1,0.0
Bill Callander,Bill Callander,mentioned_only,0,1,0.0
Eunice Hanger,Eunice Hanger,mentioned_only,0,2,0.0
Mena Abdullah,Mena Abdullah,mentioned_only,0,1,0.0
St Ned,St Ned,mentioned_only,0,1,0.0
Tony Hippisley,Tony Hippisley,mentioned_only,0,1,0.0
William H. Peters,William H. Peters,mentioned_only,0,1,0.0
Ray Williams,Ray Williams,mentioned_only,0,2,0.00031581853504258466
Raymond Ernest Verrills,Raymond Ernest Verrills,mentioned_only,0,1,0.0
Elmo Pye,Elmo Pye,mentioned_only,0,1,0.0
Raymond McGrath,Raymond McGrath,mentioned_only,0,1,0.0
Rex King,Rex King,mentioned_only,0,1,0.0
Jill Bridgwood,Jill Bridgwood,mentioned_only,0,1,0.0
Gordon Rivers,Gordon Rivers,mentioned_only,0,1,0.0
MS Acc03.250,MS Acc03.250,mentioned_only,0,1,0.0
MS Acc09.189,MS Acc09.189,mentioned_only,0,1,0.0
Rhys Maengwyn Jones,Rhys Maengwyn Jones,mentioned_only,0,1,0.0
Charlotte Shaw,Charlotte Shaw,mentioned_only,0,1,0.0
D. Deasey,D. Deasey,mentioned_only,0,1,0.0
D. H. Lawrence,D. H. Lawrence,mentioned_only,0,1,0.0
T. E. Lawrence,T. E. Lawrence,mentioned_only,0,1,0.0
